gmlid,area,fixed,lat,lon
n23789,1,0,43.555853,141.905903
n23790,1,50,43.572379,141.916595
n23791,1,0,43.625458,141.937564
n23792,1,50,43.572878,141.892348
n23793,1,50,43.558214,141.912347
n23794,1,0,43.586878,141.922344
n23795,1,0,43.572048,141.981229
n23796,1,50,43.56338,141.910735
n23797,1,0,43.559935,141.898265
n23798,1,50,43.483971,141.919617
n23799,1,50,43.529486,141.918599
n23800,1,50,43.475678,141.902196
n23801,1,0,43.484085,141.904676
n23802,1,0,43.511441,141.912684
n23803,1,50,43.493998,141.907492
n23804,1,0,43.503028,142.009844
n23805,1,0,43.4975,141.992651
n23806,1,0,43.522583,142.041367
n23807,1,0,43.719196,142.038839
n23808,1,0,43.71559,142.031523
n23809,1,0,43.720582,142.048502
n23810,1,0,43.744006,142.035362
n23811,1,0,43.695511,142.074492
n23812,1,0,43.661298,141.994315
n23813,1,0,43.687749,142.174568
n23814,1,0,43.7106,142.04974
n23815,1,50,43.809354,142.023894
n23816,1,0,43.884723,142.100942
n23817,1,0,43.729703,142.132319
n23818,1,0,43.849592,142.101623
n23819,1,50,43.243164,142.382893
n23820,1,50,43.345753,142.385288
n23821,1,0,43.338865,142.394233
n23822,1,50,43.218632,142.498036
n23823,1,0,43.344864,142.398343
n23824,1,50,43.215742,142.442709
n23825,1,0,43.292763,142.402265
n23826,1,0,43.344224,142.370012
n23827,1,0,43.237268,142.47251
n23828,1,50,43.301206,142.524278
n23829,1,0,42.516841,141.108789
n23830,1,0,42.376346,141.069456
n23831,1,0,42.405815,141.089496
n23832,1,50,42.366482,141.049416
n23833,1,50,42.377623,141.064318
n23834,1,50,42.410454,141.106618
n23835,1,0,42.490862,141.144323
n23836,1,50,42.453062,141.179136
n23837,1,50,42.413065,141.096951
n23838,1,0,42.41201,141.112339
n23839,1,50,42.356256,141.046561
n23840,1,0,42.883014,141.591543
n23841,1,0,42.880695,141.576579
n23842,1,0,42.902859,141.578245
n23843,1,0,42.906831,141.584078
n23844,1,50,42.876288,141.583086
n23845,1,0,42.906081,141.605742
n23846,1,0,42.919417,141.577628
n23847,1,0,42.897856,141.57072
n23848,1,0,42.893609,141.566857
n23849,1,0,42.885805,141.580356
n23850,1,0,42.887694,141.571885
n23851,1,50,42.470498,140.857412
n23852,1,0,42.470637,140.863662
n23853,1,0,42.461171,140.877996
n23854,1,50,42.620857,141.023086
n23855,1,50,42.673034,141.08144
n23856,1,50,42.641331,141.045386
n23857,1,0,42.4918,140.834635
n23858,1,0,42.385286,140.909578
n23859,1,0,42.427614,140.903632
n23860,1,0,42.479803,140.870466
n23861,1,50,42.51513,140.79136
n23862,1,50,42.977988,141.561826
n23863,1,50,42.9726,141.552132
n23864,1,0,43.013614,141.504464
n23865,1,50,42.975197,141.478915
n23866,1,0,42.970828,141.478178
n23867,1,50,42.987182,141.564686
n23868,1,50,42.978905,141.566631
n23869,1,50,42.959267,141.544245
n23870,1,0,42.944046,141.5025
n23871,1,0,43.156326,141.300765
n23872,1,0,43.14809,141.291641
n23873,1,0,43.141417,141.284499
n23874,1,0,43.137836,141.289061
n23875,1,0,43.153657,141.312049
n23876,1,0,43.163682,141.309698
n23877,1,0,43.171894,141.317375
n23878,1,0,43.39887,141.434236
n23879,1,0,43.312495,141.412797
n23880,1,50,43.244094,141.351025
n23881,1,0,43.226315,141.340136
n23882,1,0,43.245314,141.371828
n23883,1,0,43.253787,141.425017
n23884,1,0,43.579624,141.387575
n23885,1,0,43.601204,141.384238
n23886,1,0,43.649714,141.353513
n23887,1,0,41.825976,140.667962
n23888,1,0,41.904272,140.643684
n23889,1,0,41.816034,140.708154
n23890,1,0,41.816395,140.703877
n23891,1,0,41.846834,140.630632
n23892,1,0,41.848696,140.65974
n23893,1,0,41.814532,140.632549
n23894,1,0,41.824171,140.652936
n23895,1,0,41.827476,140.702396
n23896,1,0,41.854306,140.672683
n23897,1,0,41.737901,140.580086
n23898,1,50,41.81806,140.642104
n23899,1,0,41.883516,140.642432
n23900,1,50,41.76537,140.603916
n23901,1,0,43.192433,141.447324
n23902,1,0,43.306815,141.603388
n23903,1,0,43.211436,141.549126
n23904,1,0,43.264561,141.528792
n23905,1,50,43.218794,141.51715
n23906,1,0,43.224271,141.648194
n23907,1,50,41.446807,140.047226
n23908,1,50,41.602011,139.98353
n23909,1,50,41.546933,139.992365
n23910,1,50,41.468471,140.029921
n23911,1,50,41.428459,140.109501
n23912,1,50,41.524547,140.003615
n23913,1,50,41.482441,140.023393
n23914,1,50,41.425372,140.09605
n23915,1,50,41.427625,140.135426
n23916,1,50,41.41254,140.172383
n23917,1,50,41.4452,140.234737
n23918,1,50,41.430887,140.224491
n23919,1,50,41.484808,140.254567
n23920,1,0,41.556884,140.267702
n23921,1,50,41.465198,140.249096
n23922,1,0,41.595829,140.417298
n23923,1,50,41.605286,140.425642
n23924,1,50,41.62747,140.430213
n23925,1,50,41.599491,140.323113
n23926,1,50,41.562861,140.428938
n23927,1,50,41.711349,140.536928
n23928,1,50,41.69804,140.471013
n23929,1,50,41.700264,140.509344
n23930,1,50,41.67743,140.434654
n23931,1,0,41.9796,140.708936
n23932,1,50,41.925743,140.65446
n23933,1,0,41.882999,140.688143
n23934,1,50,41.980989,140.674538
n23935,1,0,41.855587,140.71972
n23936,1,0,41.864337,140.71569
n23937,1,50,41.89498,140.692639
n23938,1,0,42.032598,140.820109
n23939,1,0,42.051652,140.808747
n23940,1,0,42.03773,140.611761
n23941,1,50,42.106,140.577648
n23942,1,50,42.10925,140.592674
n23943,1,50,42.124278,140.674561
n23944,1,50,42.123253,140.646639
n23945,1,50,42.159379,140.472046
n23946,1,50,42.121355,140.443522
n23947,1,0,42.11214,140.612812
n23948,1,0,42.113206,140.546127
n23949,1,50,42.108777,140.571537
n23950,1,0,42.177432,140.451186
n23951,1,0,42.134235,139.932534
n23952,1,50,42.129376,139.985879
n23953,1,50,42.071272,140.065161
n23954,1,0,42.367796,140.289464
n23955,1,0,42.229811,140.330581
n23956,1,0,42.250826,140.267542
n23957,1,0,42.25489,140.274333
n23958,1,0,42.257327,140.268957
n23959,1,0,42.218397,140.37894
n23960,1,0,42.18768,140.423188
n23961,1,50,42.436538,140.322291
n23962,1,50,42.586265,140.465075
n23963,1,50,42.515672,140.379588
n23964,1,50,41.872094,140.132143
n23965,1,50,41.867345,140.12581
n23966,1,50,41.92925,140.20378
n23967,1,50,41.93381,140.151611
n23968,1,50,41.849922,140.126849
n23969,1,50,41.897536,140.140225
n23970,1,50,41.86204,140.12595
n23971,1,0,41.741195,140.052584
n23972,1,50,41.802158,140.119647
n23973,1,50,41.706638,140.025937
n23974,1,50,41.80388,140.108398
n23975,1,50,41.782717,140.151007
n23976,1,50,41.750751,140.245362
n23977,1,0,41.7648,140.070125
n23978,1,0,41.889127,140.327459
n23979,1,0,41.919369,140.223328
n23980,1,0,41.935206,140.369314
n23981,1,0,41.934761,140.320651
n23982,1,50,41.999051,140.122694
n23983,1,50,42.046795,140.084278
n23984,1,0,41.969305,140.134916
n23985,1,50,42.172014,139.515013
n23986,1,50,42.211927,139.548841
n23987,1,50,42.076594,139.48702
n23988,1,50,42.063385,139.449913
n23989,1,0,42.442812,140.166693
n23990,1,0,42.429141,140.012871
n23991,1,0,42.420537,140.068056
n23992,1,0,42.554703,139.836831
n23993,1,0,42.454214,139.851395
n23994,1,0,42.18833,139.896033
n23995,1,50,42.220714,139.866255
n23996,1,0,42.22488,139.823425
n23997,1,0,42.357534,139.908161
n23998,1,0,42.380115,139.818107
n23999,1,50,42.430778,139.931156
n24000,1,0,42.415858,139.877847
n24001,1,0,42.672374,139.886957
n24002,1,0,42.777219,140.151929
n24003,1,0,42.685546,140.001434
n24004,1,0,42.68767,139.983808
n24005,1,0,42.701054,140.062314
n24006,1,0,42.729949,140.085736
n24007,1,0,42.746861,140.133139
n24008,1,0,42.858987,140.348563
n24009,1,0,42.776882,140.305382
n24010,1,0,42.827489,140.306946
n24011,1,50,42.766492,140.250694
n24012,1,50,42.792608,140.232699
n24013,1,50,42.750968,140.284272
n24014,1,0,42.670347,140.306725
n24015,1,50,42.672542,140.377581
n24016,1,0,42.876104,140.368838
n24017,1,50,42.796756,140.598167
n24018,1,0,42.848859,140.612403
n24019,1,50,42.816361,140.446262
n24020,1,0,42.76165,140.465588
n24021,1,50,42.805031,140.526923
n24022,1,0,42.796743,140.709428
n24023,1,0,42.808368,140.686381
n24024,1,50,42.803978,140.687693
n24025,1,50,42.763798,140.803725
n24026,1,50,42.69433,140.839542
n24027,1,0,42.7428,140.948452
n24028,1,50,42.73878,140.878594
n24029,1,50,42.796349,140.934638
n24030,1,50,42.740526,141.047466
n24031,1,0,42.76741,140.973748
n24032,1,50,42.85973,140.883779
n24033,1,50,42.829761,140.893196
n24034,1,50,42.901086,140.754416
n24035,1,50,42.894664,140.75157
n24036,1,50,42.904247,140.750685
n24037,1,0,42.903416,140.768342
n24038,1,0,42.982431,140.651569
n24039,1,50,42.971322,140.67629
n24040,1,50,42.981624,140.573186
n24041,1,0,42.98089,140.613033
n24042,1,0,43.016203,140.567657
n24043,1,0,42.972854,140.515246
n24044,1,0,42.980651,140.517885
n24045,1,0,42.978901,140.512247
n24046,1,0,42.986593,140.525027
n24047,1,0,42.983423,140.529315
n24048,1,0,42.976901,140.491055
n24049,1,0,43.056864,140.504187
n24050,1,50,43.101746,140.460548
n24051,1,0,43.066307,140.494187
n24052,1,0,43.140023,140.436621
n24053,1,0,43.367109,140.475334
n24054,1,50,43.296314,140.600081
n24055,1,0,43.312533,140.545889
n24056,1,50,43.342486,140.457462
n24057,1,0,43.327338,140.379659
n24058,1,50,43.278178,140.639746
n24059,1,50,43.263762,140.641552
n24060,1,50,43.043011,140.73028
n24061,1,50,43.125168,140.735192
n24062,1,0,43.154027,140.769909
n24063,1,50,43.158332,140.768548
n24064,1,0,43.185497,140.793155
n24065,1,0,43.190969,140.811765
n24066,1,0,43.19208,140.798266
n24067,1,50,43.202935,140.772173
n24068,1,50,43.192524,140.7851
n24069,1,50,43.08202,140.815709
n24070,1,0,43.050707,140.82544
n24071,1,50,43.026291,141.598314
n24072,1,50,43.064538,141.652507
n24073,1,50,43.44303,141.918678
n24074,1,0,43.424977,141.899599
n24075,1,50,43.424649,141.886373
n24076,1,50,43.474059,141.99518
n24077,1,50,43.482577,141.986327
n24078,1,50,43.482493,141.961855
n24079,1,50,42.945556,141.803138
n24080,1,0,42.916368,141.894604
n24081,1,50,43.011075,141.785387
n24082,1,50,43.009566,141.692319
n24083,1,50,43.062096,141.721196
n24084,1,0,42.938274,141.666818
n24085,1,0,42.96305,141.682673
n24086,1,50,43.055514,141.754333
n24087,1,0,43.007544,141.699365
n24088,1,0,43.030152,141.808523
n24089,1,50,43.021465,141.862018
n24090,1,50,43.05983,141.786403
n24091,1,50,43.058125,141.781191
n24092,1,0,43.37159,141.744622
n24093,1,50,43.337925,141.671853
n24094,1,50,43.4542,141.838934
n24095,1,50,43.429224,141.819114
n24096,1,0,43.400337,141.777591
n24097,1,0,43.499524,141.86244
n24098,1,0,43.594787,141.730944
n24099,1,50,43.592219,141.869837
n24100,1,50,43.547992,141.877379
n24101,1,0,43.558713,141.880322
n24102,1,50,43.693739,141.963092
n24103,1,50,43.765988,141.957755
n24104,1,50,43.67709,141.889843
n24105,1,50,43.645649,141.88954
n24106,1,0,43.80102,141.837553
n24107,1,0,43.76783,141.880811
n24108,1,0,43.729917,141.879591
n24109,1,0,43.807645,141.932336
n24110,1,0,43.787591,141.908608
n24111,1,50,43.878836,142.372538
n24112,1,0,43.90758,142.33235
n24113,1,50,43.84481,142.356292
n24114,1,0,43.823178,142.331354
n24115,1,0,43.718544,142.416688
n24116,1,0,43.697301,142.453192
n24117,1,0,43.828068,142.510279
n24118,1,0,43.87673,142.523636
n24119,1,0,43.835427,142.474226
n24120,1,0,43.876395,142.475362
n24121,1,0,43.924632,142.475542
n24122,1,0,43.849309,142.694934
n24123,1,50,43.895343,142.654651
n24124,1,0,43.902197,142.580511
n24125,1,50,43.907061,142.575712
n24126,1,50,43.726151,142.948137
n24127,1,50,43.849947,142.769478
n24128,1,50,43.717442,142.528089
n24129,1,50,43.709364,142.485558
n24130,1,50,43.696388,142.509953
n24131,1,50,43.589912,142.462989
n24132,1,0,43.614277,142.480183
n24133,1,0,43.564493,142.572338
n24134,1,0,43.47379,142.638165
n24135,1,0,43.538997,142.446985
n24136,1,50,43.628286,142.577339
n24137,1,0,43.458022,142.467469
n24138,1,50,43.408776,142.485567
n24139,1,0,43.40892,142.425264
n24140,1,50,43.198397,142.416084
n24141,1,0,43.162307,142.567282
n24142,1,0,43.138334,142.415298
n24143,1,50,43.125344,142.664757
n24144,1,50,43.041521,142.655356
n24145,1,0,42.979656,142.397254
n24146,1,0,44.025987,142.412136
n24147,1,0,43.99855,142.412159
n24148,1,0,44.140605,142.321144
n24149,1,0,44.099174,142.362515
n24150,1,0,44.318664,142.771355
n24151,1,50,44.301825,142.640793
n24152,1,0,44.314987,142.558633
n24153,1,50,44.598227,142.30536
n24154,1,0,44.54524,142.568426
n24155,1,50,44.483671,142.346999
n24156,1,50,44.726515,142.261688
n24157,1,50,44.745033,142.048348
n24158,1,50,44.813581,142.074034
n24159,1,50,43.954691,142.158481
n24160,1,50,44.281505,142.161476
n24161,1,0,44.136187,142.151653
n24162,1,50,44.363416,142.26135
n24163,1,50,44.008944,142.152486
n24164,1,0,43.856264,141.522223
n24165,1,0,43.869455,141.579033
n24166,1,0,43.859341,141.549297
n24167,1,0,43.834737,141.494614
n24168,1,0,43.737975,141.341533
n24169,1,0,43.998742,141.655457
n24170,1,0,44.154392,141.657642
n24171,1,50,44.016036,141.662265
n24172,1,0,44.050441,141.85735
n24173,1,0,43.9973,141.715146
n24174,1,0,44.263102,141.713741
n24175,1,0,44.264072,141.655469
n24176,1,0,44.307567,141.653633
n24177,1,0,44.229021,141.658027
n24178,1,50,44.439099,141.427061
n24179,1,0,44.411447,141.735812
n24180,1,0,44.425626,141.328074
n24181,1,50,44.364497,141.700929
n24182,1,50,44.369923,141.707679
n24183,1,0,44.53374,141.767661
n24184,1,0,44.569764,141.783741
n24185,1,50,44.448665,141.758334
n24186,1,0,44.721944,141.792954
n24187,1,50,44.898044,141.919816
n24188,1,50,44.884952,141.742616
n24189,1,0,45.331286,142.115397
n24190,1,0,45.311554,142.053495
n24191,1,0,45.213101,142.226377
n24192,1,0,45.380126,142.088276
n24193,1,50,45.276396,142.230479
n24194,1,50,45.343744,142.159746
n24195,1,50,45.047377,142.313204
n24196,1,0,45.130802,142.394013
n24197,1,50,45.12428,142.363507
n24198,1,0,44.828199,142.309428
n24199,1,50,44.973237,142.288754
n24200,1,0,44.78152,142.718567
n24201,1,0,44.707065,142.806092
n24202,1,50,44.843476,142.475903
n24203,1,0,44.741875,142.75939
n24204,1,50,44.938141,142.581646
n24205,1,50,45.221327,141.698988
n24206,1,50,45.10032,141.777601
n24207,1,0,45.338981,141.049104
n24208,1,0,45.302322,141.047041
n24209,1,0,45.389785,141.053534
n24210,1,50,45.440215,141.036362
n24211,1,50,45.204752,141.140457
n24212,1,50,45.184754,141.135513
n24213,1,0,45.109515,141.217292
n24214,1,50,45.243469,141.224766
n24215,1,0,45.251299,141.190401
n24216,1,0,45.138602,141.309238
n24217,1,50,45.015652,141.848606
n24218,1,50,44.915433,142.021643
n24219,1,0,43.82209,144.114982
n24220,1,50,43.824839,144.096317
n24221,1,50,43.787954,144.083875
n24222,1,50,43.835201,144.105973
n24223,1,50,43.821312,144.102205
n24224,1,50,43.82418,144.103261
n24225,1,50,43.773013,144.171396
n24226,1,50,43.744626,144.053395
n24227,1,0,43.622752,144.110353
n24228,1,50,43.708795,144.024135
n24229,1,50,43.542117,143.983561
n24230,1,50,43.701304,144.033181
n24231,1,50,43.647855,143.989557
n24232,1,50,44.071806,144.995396
n24233,1,0,43.904818,144.751115
n24234,1,0,43.872319,144.659127
n24235,1,50,43.906259,144.659736
n24236,1,50,43.91106,144.668966
n24237,1,50,43.785104,144.532558
n24238,1,50,43.839127,144.596078
n24239,1,50,43.719113,144.507479
n24240,1,0,43.920976,144.519998
n24241,1,50,43.855944,144.463034
n24242,1,0,43.931488,144.45378
n24243,1,50,43.727451,143.739797
n24244,1,50,43.737013,143.787363
n24245,1,50,43.715645,143.661719
n24246,1,50,43.736727,143.619585
n24247,1,50,43.637787,143.506955
n24248,1,50,43.678119,143.589835
n24249,1,50,43.957173,143.66082
n24250,1,50,44.017447,143.774169
n24251,1,50,43.983783,143.701955
n24252,1,0,44.057711,143.748938
n24253,1,50,44.081056,143.943237
n24254,1,0,44.095523,143.80458
n24255,1,50,43.915365,143.329332
n24256,1,50,44.006555,143.338284
n24257,1,0,44.071592,143.43771
n24258,1,0,44.010244,143.421558
n24259,1,50,43.921446,143.534338
n24260,1,0,43.994249,143.537467
n24261,1,0,44.053403,143.510558
n24262,1,0,44.054381,143.519853
n24263,1,50,44.06163,143.524769
n24264,1,0,44.04816,143.52377
n24265,1,0,43.882557,143.179333
n24266,1,50,44.03122,143.512859
n24267,1,0,44.097114,143.533515
n24268,1,0,44.211531,143.60747
n24269,1,0,44.101854,143.728391
n24270,1,0,44.096185,143.658428
n24271,1,0,44.151154,143.571409
n24272,1,0,44.1873,143.594484
n24273,1,50,44.188761,143.738861
n24274,1,0,44.150237,143.69114
n24275,1,0,44.141011,143.51107
n24276,1,0,44.224886,143.617717
n24277,1,50,44.192436,143.079265
n24278,1,0,44.115414,143.011358
n24279,1,0,44.191493,143.110152
n24280,1,0,44.423312,143.028253
n24281,1,50,44.469696,143.118018
n24282,1,0,44.432384,143.226133
n24283,1,50,44.336826,142.875867
n24284,1,50,44.329167,142.947461
n24285,1,0,44.517731,143.061858
n24286,1,0,44.657014,142.878333
n24287,1,0,44.604929,142.940711
n24288,1,0,44.584317,142.959376
n24289,1,50,43.913209,144.170591
n24290,1,50,43.890055,144.121561
n24291,1,50,43.84611,144.295035
n24292,1,50,42.584754,140.709282
n24293,1,0,42.589919,140.645146
n24294,1,0,42.645305,140.732831
n24295,1,0,42.580661,140.593275
n24296,1,50,42.578375,140.955508
n24297,1,50,42.558044,140.890127
n24298,1,0,42.617934,140.913648
n24299,1,50,42.461951,141.214688
n24300,1,0,42.577221,141.416341
n24301,1,0,42.551943,141.362176
n24302,1,50,42.490838,141.259129
n24303,1,0,42.517195,141.301527
n24304,1,0,42.557707,141.351026
n24305,1,0,42.666397,141.907952
n24306,1,50,42.640009,141.847126
n24307,1,50,42.724918,141.877095
n24308,1,50,42.565047,140.820576
n24309,1,50,42.648446,140.834378
n24310,1,50,42.54054,140.771158
n24311,1,50,42.550225,140.76164
n24312,1,0,42.81474,141.827838
n24313,1,50,42.728303,141.770681
n24314,1,50,42.767161,141.820481
n24315,1,0,42.873205,141.813586
n24316,1,50,42.605493,142.077386
n24317,1,50,42.574666,141.929942
n24318,1,50,42.763894,142.138678
n24319,1,50,42.867073,142.159223
n24320,1,50,42.659055,142.077118
n24321,1,0,42.782339,142.219281
n24322,1,0,42.71285,142.115807
n24323,1,0,42.526699,142.150885
n24324,1,50,42.425675,142.223903
n24325,1,0,42.455627,142.177608
n24326,1,0,42.519751,142.029535
n24327,1,0,42.507925,142.180022
n24328,1,50,42.877486,142.442102
n24329,1,50,42.480035,142.075422
n24330,1,50,42.677795,142.196622
n24331,1,50,42.672632,142.262671
n24332,1,50,42.726321,142.295804
n24333,1,0,42.635554,142.159371
n24334,1,0,42.58572,142.132105
n24335,1,0,42.544147,142.334172
n24336,1,0,42.381636,142.275574
n24337,1,50,42.485556,142.436262
n24338,1,50,42.526169,142.412963
n24339,1,0,42.399414,142.373087
n24340,1,50,42.358917,142.31821
n24341,1,0,42.196394,142.678647
n24342,1,0,42.176312,142.760442
n24343,1,50,42.193592,142.861321
n24344,1,0,42.142596,142.834383
n24345,1,50,42.158371,142.787553
n24346,1,0,42.162314,142.773859
n24347,1,0,42.248802,142.755159
n24348,1,0,42.133766,142.87338
n24349,1,0,42.127825,142.937707
n24350,1,0,42.076363,143.035369
n24351,1,0,42.12899,142.917904
n24352,1,0,41.936525,143.240306
n24353,1,0,42.045683,143.299096
n24354,1,0,42.016458,143.148695
n24355,1,0,42.128313,143.314394
n24356,1,0,42.277516,142.605828
n24357,1,0,42.271493,142.686524
n24358,1,0,42.249605,142.632891
n24359,1,50,42.248546,142.557563
n24360,1,0,42.225773,142.622575
n24361,1,50,42.409694,142.480056
n24362,1,50,42.340253,142.365025
n24363,1,50,42.342309,142.370679
n24364,1,0,42.345892,142.360707
n24365,1,50,42.272042,142.484204
n24366,1,50,42.337698,142.373179
n24367,1,0,42.333064,142.490977
n24368,1,0,42.28108,142.520171
n24369,1,0,42.380835,142.461921
n24370,1,0,42.29926,142.453537
n24371,1,0,42.960521,143.249876
n24372,1,0,43.047833,143.18147
n24373,1,0,42.933616,143.298317
n24374,1,0,43.052976,143.083468
n24375,1,50,42.979295,143.206767
n24376,1,0,43.002639,143.196032
n24377,1,0,42.995599,143.198739
n24378,1,0,42.954631,143.195437
n24379,1,0,43.016704,143.130966
n24380,1,0,42.944216,143.204798
n24381,1,50,42.971019,143.214712
n24382,1,0,42.970574,143.195991
n24383,1,50,43.139975,143.367662
n24384,1,50,43.166851,143.245088
n24385,1,50,43.096038,143.229865
n24386,1,50,43.365126,143.191797
n24387,1,0,43.231787,143.286471
n24388,1,0,43.232982,143.291894
n24389,1,0,43.274712,143.304277
n24390,1,50,43.166602,143.025189
n24391,1,0,43.100273,142.989973
n24392,1,0,43.165962,143.109188
n24393,1,0,43.082142,142.834634
n24394,1,0,43.33285,142.945756
n24395,1,50,43.101659,142.903786
n24396,1,0,43.014783,142.952035
n24397,1,0,42.945318,142.938624
n24398,1,50,43.031974,142.924676
n24399,1,0,43.015808,142.88468
n24400,1,0,42.966014,143.042726
n24401,1,0,42.80639,142.958604
n24402,1,0,42.909354,143.054951
n24403,1,0,42.865912,143.015595
n24404,1,0,42.91452,143.047979
n24405,1,50,42.635552,143.092075
